,idx
1258,255736
1259,134138
1260,105898
1261,201296
1262,149408
1263,219372
1264,73493
1265,221665
1266,160670
1267,185980
1268,98035
1269,117585
1270,200439
1271,5189
1272,175160
1273,17860
1274,40963
1275,3685
1276,160434
1277,4023
1278,81174
1279,59006
1280,33702
1281,65066
1282,170753
1283,94844
1284,198367
1285,137193
1286,249615
1287,126819
1288,18670
1289,251834
1290,63230
1291,113842
1292,147653
1293,95507
1294,145336
1295,44747
1296,82506
1297,134571
1298,96471
1299,84114
1300,106882
1301,171728
1302,260746
1303,244666
1304,119977
1305,240290
1306,112082
1307,105234
1308,256632
1309,136135
1310,97300
1311,196981
1312,34711
1313,42438
1314,236705
1315,27749
1316,151648
1317,6183
1318,218752
1319,92767
1320,226309
1321,267001
1322,227739
1323,161080
1324,19063
1325,214386
1326,210748
1327,154355
1328,73143
1329,60203
1330,105921
1331,96920
1332,149770
1333,153400
1334,75811
1335,116315
1336,103737
1337,242511
1338,264716
1339,95634
1340,93950
1341,168463
1342,145042
1343,48869
1344,53457
1345,61049
1346,22792
1347,170880
1348,29732
1349,25124
1350,258869
1351,161689
1352,120158
1353,209390
1354,256602
1355,95184
1356,176044
1357,139526
1358,255782
1359,177629
1360,182238
1361,264913
1362,76180
1363,65379
1364,77827
1365,249860
1366,122231
1367,76081
1368,168647
1369,66854
1370,54084
1371,175206
1372,30503
1373,47297
1374,119248
1375,76275
1376,49341
1377,16668
1378,59843
1379,175373
1380,157104
1381,104268
1382,46628
1383,263993
1384,214801
1385,51371
1386,20493
1387,57472
1388,12761
1389,172276
1390,133995
1391,187975
1392,53770
1393,19872
1394,64622
1395,168024
1396,170907
1397,115726
1398,236915
1399,243927
1400,107778
1401,124886
1402,56265
1403,182586
1404,44307
1405,245170
1406,96387
1407,47978
1408,158970
1409,17846
1410,240638
1411,100253
1412,250224
1413,111391
1414,161865
1415,157851
1416,242499
1417,256750
1418,77019
1419,131470
1420,217417
1421,55324
1422,108689
1423,194791
1424,121537
1425,226205
1426,251699
1427,95080
1428,222550
1429,214642
1430,172782
1431,194014
1432,118208
1433,228861
1434,7307
1435,140433
1436,75490
1437,108111
1438,67009
1439,83762
1440,130527
1441,235753
1442,11982
1443,203150
1444,41942
1445,82090
1446,266151
1447,254938
1448,142950
1449,6215
1450,109245
1451,84330
1452,43591
1453,56839
1454,183917
1455,95209
1456,41694
1457,205341
1458,24276
1459,238325
1460,57076
1461,235538
1462,151883
1463,87883
1464,9257
1465,179893
1466,65823
1467,244679
1468,78010
1469,54939
1470,19531
1471,92958
1472,98822
1473,233395
1474,118293
1475,19618
1476,139318
1477,211951
1478,236994
1479,171752
1480,123843
1481,133388
1482,204715
1483,191291
1484,245116
1485,16151
1486,176399
1487,247696
1488,27623
1489,55092
1490,35457
1491,228504
1492,153833
1493,221655
1494,21475
1495,48894
1496,101715
1497,5280
1498,28566
1499,205028
1500,46520
1501,117740
1502,200724
1503,157274
1504,252031
1505,73575
1506,25179
1507,25745
1508,221465
1509,95618
1510,218403
1511,119281
1512,195183
1513,79844
1514,154843
1515,144936
1516,90811
1517,125049
1518,36873
1519,266351
1520,50458
1521,52556
1522,7174
1523,244289
1524,207266
1525,257997
1526,21899
1527,234812
1528,110874
1529,28490
1530,71624
1531,85255
1532,108995
1533,261640
1534,49155
1535,151676
1536,6233
1537,68192
1538,10352
1539,243789
1540,173237
1541,83970
1542,71802
1543,38095
1544,150161
1545,97636
1546,173874
1547,48399
1548,105201
1549,87941
1550,8385
1551,224111
1552,231394
1553,248743
1554,80515
1555,9736
1556,251577
1557,266414
1558,64208
1559,204268
1560,13838
1561,252718
1562,12749
1563,242711
1564,85700
1565,27719
1566,65078
1567,52518
1568,139265
1569,139336
1570,185755
1571,166552
1572,97224
1573,253529
1574,59420
1575,170043
1576,5794
1577,243090
1578,219471
1579,80823
1580,133788
1581,180757
1582,115172
1583,170200
1584,107506
1585,151922
1586,233406
1587,49752
1588,28315
1589,12146
1590,101604
1591,96662
1592,258158
1593,70762
1594,258105
1595,170575
1596,232453
1597,270014
